,age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income>50K
11372,16,2,9536,5,13,1,1,1,2,1,1,12,54,2,1
11373,13,2,8287,3,9,3,6,5,2,1,1,1,54,2,0
11374,39,2,9537,3,9,2,5,3,2,2,1,1,62,2,0
11375,3,3,9538,3,9,1,7,1,2,1,1,1,76,2,0
11376,27,5,9539,6,15,1,8,1,2,1,1,1,76,2,1
11377,45,2,9540,7,7,3,9,5,2,1,1,1,76,2,0
11378,37,2,9541,3,9,1,2,1,2,1,1,1,54,2,1
11379,21,2,9542,3,9,1,3,1,2,1,1,1,72,2,0
11380,24,2,4953,2,16,3,7,4,2,1,1,1,52,2,0
11381,48,2,1014,3,9,3,14,3,2,2,1,1,55,2,0
11382,26,2,9543,13,13,3,6,4,2,1,1,1,72,2,0
11383,47,2,9544,2,16,1,1,1,2,1,1,1,36,2,0
11384,38,2,9545,6,15,3,8,5,2,2,1,1,15,2,0
11385,34,2,9546,3,9,1,9,1,2,1,85,1,72,2,0
11386,7,2,9547,3,9,3,8,4,2,2,1,1,62,2,0
11387,2,2,9548,2,16,1,9,1,2,1,1,1,72,2,0
11388,22,2,2210,2,16,3,1,4,2,1,1,1,54,2,1
11389,1,2,9549,3,9,2,1,4,2,1,1,1,72,2,0
11390,53,2,9550,7,7,5,6,4,2,2,1,1,72,2,0
11391,38,2,9551,2,16,1,2,1,1,1,1,6,54,6,1
11392,15,2,9552,3,9,3,4,5,2,1,1,1,48,2,0
11393,2,2,9553,6,15,6,3,5,2,1,1,1,56,2,0
11394,26,2,2865,3,9,3,5,3,2,2,1,1,72,5,0
11395,34,2,9554,6,15,3,8,5,2,2,1,1,48,2,0
11396,42,2,9555,3,9,1,14,1,2,1,107,1,15,2,0
11397,51,2,7360,3,9,1,2,1,2,1,1,1,56,2,1
11398,34,2,9556,3,9,3,5,2,2,1,1,1,72,2,0
11399,13,2,9557,3,9,3,5,5,3,1,1,1,76,2,0
11400,31,2,9558,2,16,1,1,1,2,1,1,1,72,2,1
11401,50,2,9559,7,7,1,6,1,2,1,1,1,72,2,0
11402,16,1,2177,3,9,1,8,1,2,1,1,1,56,2,0
11403,27,1,9560,3,9,2,5,3,2,2,1,1,72,2,0
11404,11,2,8530,5,13,3,1,4,2,1,1,1,62,2,0
11405,44,2,2701,3,9,3,2,4,2,2,1,1,72,2,0
11406,21,2,9561,3,9,1,3,1,2,1,1,1,72,2,0
11407,33,5,5932,3,9,1,7,6,2,2,1,1,70,2,1
11408,47,5,9562,2,16,1,2,1,2,1,1,1,48,2,1
11409,45,2,3791,6,15,1,3,1,2,1,1,32,72,2,0
11410,15,2,9563,8,8,1,13,6,4,2,1,1,72,16,0
11411,45,2,2210,5,13,1,2,1,2,1,2,1,56,2,1
11412,50,2,9564,3,9,2,4,4,2,1,1,1,25,2,0
11413,29,2,9565,12,12,3,6,4,2,1,1,1,62,2,0
11414,11,2,9052,11,13,1,6,1,2,1,17,1,72,5,0
11415,24,2,3552,3,9,3,5,4,5,1,1,1,30,2,0
11416,31,2,9566,3,9,3,6,3,3,1,1,1,72,2,0
11417,50,2,9567,3,9,1,9,6,2,2,1,1,72,2,1
11418,11,2,1917,3,9,2,8,4,2,1,84,1,72,2,0
11419,58,4,9568,5,13,2,1,4,2,2,54,1,41,2,1
11420,4,2,9569,4,14,1,1,1,1,1,1,1,48,6,1
11421,34,3,9570,3,9,3,7,5,2,2,1,1,72,2,0
11422,2,3,9571,3,9,3,3,5,2,1,1,1,72,2,0
11423,39,2,9572,5,13,1,2,1,1,1,1,1,52,1,0
11424,28,6,9573,7,7,3,10,5,3,1,1,1,72,2,0
11425,9,2,138,3,9,1,3,1,2,1,7,1,43,2,1
11426,5,2,9574,15,15,1,9,1,2,1,1,1,48,2,0
11427,13,6,9575,3,9,3,10,5,1,2,1,1,15,9,0
11428,15,2,9576,3,9,2,7,4,2,2,1,1,50,2,0
11429,31,1,7984,3,9,1,2,1,2,1,1,1,48,5,0
11430,4,2,9577,3,9,3,3,4,2,1,1,1,72,2,0
11431,33,2,9578,6,15,1,3,1,2,1,1,1,67,2,0
11432,45,2,9579,2,16,4,8,4,2,2,1,1,54,2,0
11433,53,1,9580,3,9,1,2,1,2,1,1,6,72,2,1
11434,3,2,9581,5,13,1,2,1,2,1,1,1,72,2,0
11435,2,1,8723,13,13,2,3,4,2,1,54,1,35,2,1
11436,45,2,9582,6,15,3,8,4,2,2,1,1,56,2,0
11437,48,2,9583,3,9,3,2,5,3,1,1,1,72,2,0
11438,14,2,1299,3,9,1,2,6,2,2,1,1,72,2,1
11439,38,2,9584,11,13,1,9,1,2,1,1,1,20,2,0
11440,30,2,6210,3,9,1,6,1,2,1,1,1,52,2,0
11441,5,2,2706,6,15,1,2,1,2,1,1,19,50,2,1
11442,38,2,9585,8,8,3,8,5,3,2,1,1,83,2,0
11443,44,2,9586,2,16,3,5,4,2,1,1,1,30,2,0
11444,11,7,9587,4,14,1,2,1,2,1,3,1,36,2,1
11445,26,2,9588,3,9,3,2,4,2,2,1,1,72,2,0
11446,22,1,4074,6,15,2,5,4,2,2,1,1,30,2,0
11447,30,2,9589,5,13,2,2,3,2,2,1,1,72,2,1
11448,34,2,3117,6,15,3,7,5,2,2,1,1,87,2,0
11449,37,2,9590,10,10,3,6,5,1,1,1,1,72,2,0
11450,47,2,7301,10,10,6,7,3,2,2,1,1,72,2,1
11451,6,2,4672,2,16,1,6,1,2,1,1,1,72,2,0
11452,50,2,9591,3,9,2,2,3,2,2,1,1,72,2,1
11453,28,2,9592,3,9,1,3,1,2,1,1,1,72,2,1
11454,12,2,9593,3,9,3,8,5,2,2,1,1,87,2,0
11455,46,2,9594,3,9,3,1,4,2,1,1,1,72,2,0
11456,2,2,9595,3,9,1,2,6,2,2,1,1,44,22,1
11457,44,2,9596,3,9,1,8,6,2,2,1,1,72,2,0
11458,31,4,9597,2,16,1,1,6,3,2,1,1,72,2,1
11459,22,2,9598,8,8,1,5,6,2,2,1,1,72,2,0
11460,15,2,9599,2,16,3,11,5,2,1,1,1,72,2,0
11461,28,3,9600,1,12,3,1,4,2,2,1,1,36,2,0
11462,38,3,1852,2,16,1,3,1,2,1,1,1,72,2,1
11463,47,2,9601,2,16,1,1,1,2,1,1,1,48,2,0
11464,24,2,9602,2,16,3,11,4,2,1,1,1,72,2,0
11465,26,2,9603,2,16,3,12,4,3,1,1,1,62,20,0
11466,35,2,9604,3,9,2,7,4,2,2,1,1,70,2,0
11467,38,2,9605,7,7,3,9,5,2,1,1,1,70,2,0
11468,45,2,9606,7,7,3,7,5,2,2,1,1,83,2,0
11469,3,1,6781,3,9,1,3,1,2,1,1,1,72,2,0
11470,40,5,2757,9,9,1,2,1,1,1,5,1,72,15,1
11471,7,7,9607,6,15,3,5,4,5,2,1,1,56,2,0
11472,50,2,9608,6,15,1,8,1,3,1,1,1,56,2,1
11473,3,3,9609,2,16,1,14,1,3,1,1,1,54,2,1
11474,38,2,4845,7,7,3,8,4,2,1,1,1,48,2,0
11475,24,2,836,13,13,3,3,4,2,1,1,1,72,2,0
11476,50,2,1674,6,15,3,9,4,2,1,1,1,72,2,0
11477,11,2,9610,1,12,3,1,4,2,2,1,1,43,2,0
11478,12,2,9611,6,15,3,5,5,2,2,1,1,15,2,0
11479,48,2,3698,2,16,1,8,1,2,1,1,1,72,2,1
11480,13,2,9612,6,15,3,11,5,3,1,1,1,52,2,0
11481,5,2,9613,14,14,3,5,5,2,1,1,23,30,2,0
11482,1,2,9614,3,9,2,8,4,2,2,1,1,40,5,0
11483,27,2,9615,3,9,1,5,6,1,2,1,1,70,13,0
11484,50,2,4791,6,15,2,7,3,3,2,1,1,30,38,0
11485,12,2,9616,8,8,3,7,5,2,1,1,1,42,6,0
11486,47,2,9617,3,9,4,1,3,2,2,1,1,72,2,1
11487,45,2,9618,15,15,3,5,5,2,1,1,1,72,2,0
11488,26,2,9619,2,16,3,2,4,2,1,1,1,72,2,0
11489,33,2,9620,2,16,2,2,5,2,1,1,1,56,2,0
11490,12,2,9621,6,15,3,8,5,2,2,1,1,55,2,0
11491,30,2,7629,3,9,1,12,1,3,1,1,1,52,2,0
11492,50,2,642,6,15,1,2,1,2,1,1,1,54,2,0
11493,5,3,9622,6,15,1,7,2,2,1,1,1,48,2,1
11494,12,6,9623,3,9,3,10,5,2,1,1,1,55,2,0
11495,52,2,9624,9,9,1,6,1,2,1,98,1,72,2,0
11496,22,2,9625,5,13,3,1,4,2,2,1,24,72,2,0
11497,40,2,9626,3,9,1,3,1,2,1,1,1,72,2,1
11498,13,2,9627,9,9,3,13,4,2,2,1,1,72,5,0
11499,21,1,9628,3,9,1,4,1,2,1,1,1,45,5,1
11500,11,2,9629,3,9,1,4,2,3,1,1,1,72,2,0
11501,47,2,9630,3,9,1,5,6,1,2,1,1,72,32,0
11502,38,2,9631,2,16,3,8,4,2,1,1,1,54,2,0
11503,13,6,9632,6,15,3,10,4,2,1,1,1,72,2,0
11504,15,2,9633,3,9,3,5,3,2,1,1,1,55,2,0
11505,48,2,9634,3,9,1,3,1,2,1,1,1,72,2,1
11506,34,1,9635,3,9,1,1,1,2,1,1,1,54,2,1
11507,34,4,9636,6,15,5,4,4,3,2,1,1,53,2,0
11508,4,1,5693,5,13,1,1,1,2,1,1,1,54,2,0
11509,34,2,9637,6,15,3,5,3,2,2,1,1,55,2,0
11510,38,2,3030,3,9,3,6,5,2,1,1,1,72,2,0
11511,11,7,9638,4,14,1,1,1,2,1,1,19,76,2,1
11512,9,2,9639,6,15,3,5,5,2,1,1,1,15,2,0
11513,3,2,9640,9,9,1,5,1,3,1,1,1,72,20,0
11514,46,2,9641,3,9,1,4,1,3,1,1,1,72,2,1
11515,50,1,2082,3,9,6,3,3,2,1,1,1,72,2,0
11516,38,2,7794,2,16,1,2,1,2,1,1,1,72,2,1
11517,8,2,9642,2,16,3,7,5,2,1,1,1,42,2,0
11518,26,2,2921,11,13,3,6,5,2,1,1,1,72,39,0
11519,8,1,9643,2,16,3,1,5,2,2,1,1,72,2,0
11520,7,2,9644,2,16,3,2,5,2,2,1,1,83,2,0
11521,29,7,3331,3,9,1,3,1,2,1,1,1,48,2,0
11522,45,2,6657,3,9,1,4,1,2,1,1,1,72,2,0
11523,48,2,2553,6,15,3,8,5,2,1,1,1,62,2,0
11524,28,2,9645,13,13,2,2,4,2,2,1,1,72,2,0
11525,34,2,1517,3,9,1,4,1,2,1,1,1,67,2,0
11526,14,2,9646,8,8,1,1,1,2,1,1,1,72,2,1
11527,34,1,9647,2,16,1,11,1,2,1,1,1,43,2,0
11528,37,2,6627,2,16,1,1,1,2,1,1,1,42,2,1
11529,16,4,9648,3,9,1,4,1,2,1,1,1,72,2,0
11530,6,2,9649,3,9,6,13,4,2,2,1,1,40,2,0
11531,39,7,9650,3,9,2,1,4,2,2,1,1,65,2,0
11532,22,2,9651,10,10,3,7,5,2,1,1,1,62,2,0
11533,34,2,1400,6,15,3,2,5,2,1,1,1,72,2,0
11534,50,2,9652,3,9,1,6,1,2,1,1,1,67,2,0
11535,5,2,3262,10,10,2,2,3,2,1,12,1,72,2,0
11536,34,6,9653,3,9,2,10,3,3,2,1,1,72,2,0
11537,1,2,4918,3,9,2,6,4,2,2,1,1,72,17,0
11538,15,4,9654,6,15,1,5,2,2,1,1,1,72,2,0
11539,14,1,9655,6,15,1,2,1,2,1,1,1,54,2,1
11540,22,2,9656,10,10,1,3,1,2,1,1,1,44,2,0
11541,47,2,1860,2,16,1,1,1,2,1,1,6,54,2,1
11542,22,2,9657,6,15,1,6,1,2,1,1,1,72,2,0
11543,47,2,9658,2,16,1,2,1,2,1,1,1,72,6,1
11544,44,2,2609,2,16,3,7,5,2,2,1,1,72,2,0
11545,35,6,9659,15,15,1,10,1,2,1,1,1,83,2,0
11546,5,2,9660,6,15,3,4,3,2,1,1,1,72,2,0
11547,63,2,9661,3,9,4,3,4,2,1,1,1,72,2,0
11548,24,2,9662,9,9,3,6,2,2,2,1,1,72,5,0
11549,26,2,3557,1,12,3,1,4,2,1,1,1,56,2,0
11550,9,7,9663,10,10,3,7,4,2,2,1,1,72,2,0
11551,48,3,9664,6,15,1,3,1,2,1,1,1,72,2,0
11552,9,1,9665,1,12,1,1,1,2,1,1,1,48,2,1
11553,15,2,9666,2,16,1,8,1,2,1,1,1,52,2,1
11554,38,2,9667,6,15,3,7,5,2,1,1,23,83,2,0
11555,48,2,9668,5,13,1,2,1,2,1,1,1,72,2,1
11556,34,2,5923,3,9,3,8,5,2,2,1,1,52,27,0
11557,15,2,9669,6,15,3,3,3,1,1,1,1,40,36,0
11558,47,2,8521,3,9,1,3,1,2,1,1,1,72,25,1
11559,47,1,9670,2,16,1,3,1,2,1,1,1,15,2,0
11560,60,2,9671,3,9,3,4,4,2,1,71,1,72,2,1
11561,52,2,9672,2,16,2,1,4,2,2,1,1,15,2,0
11562,21,2,9673,7,7,2,9,4,2,1,1,1,41,2,0
11563,22,2,2569,2,16,1,2,1,2,1,1,1,56,2,1
11564,39,2,9674,3,9,1,8,6,2,2,1,1,72,2,1
11565,6,2,9675,6,15,1,14,1,3,1,1,1,72,6,1
11566,39,1,129,3,9,1,3,1,2,1,17,1,54,2,0
11567,12,2,9676,8,8,3,5,5,2,1,1,23,15,2,0
11568,38,7,1347,6,15,3,11,5,2,1,1,1,72,2,0
11569,11,2,9677,2,16,1,2,1,2,1,1,1,48,2,1
11570,26,2,8431,3,9,3,9,5,2,2,1,1,72,2,0
11571,16,2,9328,3,9,1,3,1,2,1,1,1,72,2,1
11572,51,4,9678,8,8,1,11,1,2,1,1,1,72,2,0
11573,24,2,3175,7,7,3,6,3,2,2,1,1,72,2,0
11574,31,2,9679,3,9,6,3,4,3,1,1,1,72,2,0
11575,54,1,9680,6,15,1,11,1,2,1,94,1,76,2,0
11576,34,2,9681,3,9,3,2,3,3,2,1,1,72,2,0
11577,24,1,9682,2,16,3,1,5,2,1,1,1,55,2,0
11578,5,2,9683,6,15,3,6,4,2,1,1,1,72,2,0
11579,34,7,4560,6,15,3,5,5,2,1,1,1,55,2,0
11580,15,2,9684,3,9,1,9,1,2,1,1,1,72,2,0
11581,21,2,7470,2,16,1,12,1,2,1,1,1,72,4,0
11582,22,2,9685,6,15,1,3,1,2,1,25,1,72,2,1
11583,27,2,9686,13,13,2,12,3,2,2,1,1,72,2,0
11584,11,2,3881,3,9,3,4,5,3,1,1,1,72,2,0
11585,46,2,9687,3,9,1,3,1,2,1,1,1,72,2,1
11586,30,2,9688,6,15,1,2,1,2,1,1,1,72,2,1
11587,34,2,9689,5,13,1,3,1,3,1,1,1,72,2,1
11588,21,2,9690,3,9,2,13,3,3,2,1,1,62,2,0
11589,37,2,9691,1,12,3,1,4,2,1,1,11,72,2,1
11590,37,3,9692,6,15,2,7,4,2,1,1,1,72,2,0
11591,22,2,7352,1,12,1,8,1,2,1,2,1,56,2,1
11592,45,2,9693,13,13,1,9,1,2,1,1,1,72,5,0
11593,13,2,9694,6,15,3,5,5,2,2,1,1,55,10,0
11594,5,5,4589,6,15,2,3,4,2,1,8,1,72,2,0
11595,11,2,6201,2,16,1,2,6,2,2,1,12,30,2,1
11596,16,4,7365,2,16,1,14,1,2,1,1,1,44,2,0
11597,47,2,9695,2,16,2,1,5,2,2,1,1,72,2,0
11598,22,1,2521,13,13,3,3,4,2,1,1,1,72,2,0
11599,4,2,9696,2,16,1,2,1,2,1,1,12,40,2,1
11600,33,1,9697,6,15,1,11,1,2,1,1,1,54,2,1
11601,42,2,9698,5,13,2,1,4,2,2,1,1,83,10,0
11602,45,2,9699,15,15,3,5,4,2,1,1,1,55,2,0
11603,29,2,9700,7,7,1,8,1,2,1,10,1,62,2,1
11604,21,2,5868,2,16,1,8,1,2,1,2,1,72,2,1
11605,38,2,1646,7,7,3,9,5,2,1,1,1,72,2,0
11606,19,6,9701,3,9,5,10,4,2,2,1,1,15,2,0
11607,48,2,9702,5,13,2,8,4,2,2,1,1,72,2,1
11608,26,6,9703,3,9,2,10,5,2,2,1,1,52,2,0
11609,27,2,7818,5,13,2,2,4,2,2,1,1,45,2,0
11610,22,2,8719,5,13,1,2,1,2,1,1,19,52,2,1
11611,39,2,9704,5,13,1,1,1,2,1,1,1,72,2,0
11612,48,2,5617,3,9,1,3,1,2,1,1,1,72,2,0
11613,9,2,1662,3,9,3,12,4,2,2,66,1,30,2,1
11614,15,2,9705,6,15,1,8,1,2,1,1,1,48,2,0
11615,21,2,9706,3,9,1,3,1,2,1,1,1,72,2,0
11616,16,3,9707,6,15,1,7,1,2,1,1,1,72,2,1
11617,5,2,7381,13,13,1,3,1,2,1,7,1,72,2,1
11618,44,2,6223,3,9,3,7,5,2,1,1,1,55,2,0
11619,28,2,9708,3,9,1,5,5,1,1,1,1,55,13,0
11620,11,2,9709,15,15,1,7,6,2,2,1,1,72,2,0
11621,32,6,9710,10,10,5,10,3,2,2,1,1,56,2,0
11622,12,6,9711,6,15,3,10,5,2,1,1,1,72,2,0
11623,44,1,9712,3,9,2,5,3,2,2,1,1,54,2,0
11624,50,2,9713,3,9,1,6,1,2,1,1,1,72,2,0
11625,15,2,9714,3,9,3,9,4,2,1,1,1,72,2,0
11626,63,2,9715,6,15,1,8,1,3,1,1,1,72,2,1
11627,8,2,530,2,16,1,8,1,2,1,1,1,56,2,1
11628,44,7,9716,6,15,6,1,4,2,2,1,1,15,2,0
11629,7,2,7779,3,9,3,5,4,2,1,1,1,48,2,0
11630,1,2,1273,11,13,1,4,1,2,1,1,1,72,2,0
11631,32,2,1228,3,9,1,9,1,2,1,1,1,72,2,0
11632,47,4,9717,2,16,1,2,1,3,1,7,1,67,2,1
11633,1,3,9718,3,9,1,7,1,3,1,1,1,72,2,0
11634,62,1,9719,3,9,3,2,4,2,1,1,1,15,2,0
11635,49,4,9720,14,14,2,5,4,2,1,1,1,72,2,0
11636,28,6,9721,3,9,4,10,3,3,2,1,1,44,18,0
11637,29,1,9722,3,9,1,3,1,2,1,17,1,56,2,0
11638,24,2,9723,2,16,3,12,5,2,1,1,1,44,2,0
11639,26,1,9724,10,10,3,2,4,2,1,1,1,52,7,0
11640,50,2,9725,4,14,2,1,4,1,1,1,1,72,1,1
11641,11,2,1141,6,15,1,1,1,2,1,1,1,54,2,1
11642,38,2,9726,7,7,3,5,5,2,2,1,1,83,2,0
11643,63,2,9727,2,16,1,2,1,2,1,1,1,54,2,1
11644,16,2,9728,13,13,1,2,1,2,1,1,1,72,2,0
11645,24,2,1166,3,9,3,7,2,3,2,1,1,15,2,0
11646,50,1,172,3,9,5,5,2,2,2,1,1,72,2,0
11647,16,2,9729,2,16,1,2,1,2,1,1,12,54,2,1
11648,31,2,5082,6,15,2,3,4,2,1,1,1,20,2,1
11649,6,2,9618,7,7,4,5,3,3,2,1,1,72,20,0
11650,34,2,9730,3,9,3,7,4,2,2,1,1,72,2,0
11651,27,2,9731,6,15,2,7,4,1,2,1,1,72,2,0
11652,38,2,9732,2,16,1,8,1,2,1,1,1,72,2,1
11653,34,2,9733,6,15,1,8,1,2,1,1,1,54,2,0
11654,12,2,9734,6,15,3,5,5,2,1,1,1,30,2,0
11655,8,7,9428,6,15,3,3,2,2,1,1,1,72,2,0
11656,29,2,9735,9,9,1,11,1,2,1,1,1,76,5,0
11657,21,2,9736,3,9,6,5,4,2,2,1,1,30,6,0
11658,31,2,7365,2,16,1,2,1,2,1,1,1,56,2,1
11659,24,2,286,13,13,1,7,6,2,2,1,1,72,2,0
11660,29,2,9737,3,9,5,12,3,3,2,1,1,72,2,0
11661,10,5,9738,3,9,1,2,1,2,1,1,1,72,2,1
11662,11,2,9739,3,9,3,12,4,2,2,1,1,72,2,0
11663,47,2,2998,3,9,3,3,4,2,1,1,1,72,2,0
11664,2,3,9740,5,13,3,1,4,1,1,1,1,72,6,0
11665,37,2,2757,3,9,1,9,1,1,1,1,1,70,13,0
11666,16,2,1755,5,13,1,2,1,2,1,1,1,72,2,1
11667,37,3,9741,3,9,2,7,3,2,2,1,1,72,2,0
11668,2,2,507,3,9,1,2,1,2,1,1,1,72,2,0
11669,45,2,2521,2,16,1,3,1,2,1,1,1,62,2,0
11670,40,2,1844,3,9,1,3,1,2,1,1,21,48,2,1
11671,9,2,9742,3,9,3,6,4,3,1,1,1,72,2,0
11672,50,7,9743,13,13,2,7,5,2,2,1,1,15,2,0
11673,50,2,9744,3,9,1,3,1,3,1,1,1,72,2,0
11674,31,3,4668,6,15,2,1,3,2,2,1,1,72,2,1
11675,55,6,9745,3,9,5,10,4,2,1,108,1,48,2,0
11676,5,2,687,10,10,5,7,3,2,2,1,1,48,2,0
11677,33,2,9746,3,9,1,8,1,2,1,1,1,72,2,0
11678,5,2,2325,6,15,2,14,3,3,2,1,1,62,2,0
11679,47,2,9747,3,9,2,6,4,2,1,1,1,72,2,0
11680,40,2,9748,6,15,1,2,1,2,1,1,1,56,2,1
11681,31,2,8934,15,15,1,3,1,2,1,1,1,72,2,0
11682,48,2,9749,5,13,1,7,6,2,2,1,1,72,2,1
11683,15,2,7738,6,15,1,3,1,3,1,1,1,72,2,0
11684,44,7,5701,6,15,3,1,5,2,2,1,1,40,2,0
11685,7,2,9750,3,9,3,8,5,3,2,1,1,72,2,0
11686,41,6,9751,3,9,5,10,4,2,2,76,1,49,2,0
11687,5,5,9752,3,9,1,2,1,2,1,1,1,72,2,1
11688,13,2,9753,6,15,3,5,5,2,1,1,1,72,2,0
11689,38,2,1151,2,16,1,2,1,2,1,1,1,40,2,1
11690,53,6,9754,6,15,4,10,4,2,1,1,1,72,2,0
11691,27,2,9755,14,14,1,6,1,2,1,1,1,52,2,0
11692,50,2,9756,6,15,6,1,3,2,2,1,1,72,2,0
11693,30,4,4399,5,13,1,1,1,2,1,1,1,30,2,1
11694,45,2,2206,1,12,3,1,4,2,2,1,1,48,2,0
11695,3,2,9757,3,9,1,7,1,2,1,1,1,72,5,0
11696,22,2,9758,2,16,1,2,1,2,1,43,1,54,2,0
11697,45,2,9759,5,13,3,1,4,2,1,54,1,72,2,1
11698,9,2,9760,14,14,1,1,6,2,2,1,1,72,2,0
11699,51,1,3135,11,13,6,3,4,2,1,1,1,72,2,0
11700,9,2,1992,2,16,6,2,4,2,1,1,1,30,2,0
11701,15,2,9761,2,16,1,1,1,2,1,1,1,54,6,0
11702,9,2,9762,7,7,1,3,1,2,1,1,1,54,2,0
11703,46,2,4336,3,9,1,3,1,2,1,1,1,72,29,0
11704,34,7,9763,6,15,3,1,5,2,2,1,1,15,2,0
11705,50,5,9764,5,13,1,2,1,2,1,1,1,56,2,1
11706,21,2,9765,6,15,1,2,1,2,1,25,1,48,2,1
11707,54,1,9766,3,9,1,11,1,2,1,1,1,72,2,0
11708,14,2,8869,3,9,2,5,3,2,2,1,1,72,2,0
11709,48,4,9767,7,7,3,3,3,2,1,1,1,72,2,0
11710,54,2,9768,2,16,1,8,1,2,1,1,1,76,2,1
11711,47,2,9769,3,9,1,3,1,2,1,1,1,54,2,0
11712,50,3,2111,2,16,3,2,4,2,1,1,1,72,2,1
11713,45,2,9770,6,15,3,8,4,3,1,1,1,72,2,0
11714,47,3,5463,3,9,2,7,4,2,1,1,1,72,2,0
11715,29,2,5597,7,7,3,5,2,1,1,1,1,30,2,0
11716,29,4,9771,3,9,6,7,3,2,2,1,1,72,33,0
11717,26,2,9772,2,16,3,7,5,2,2,1,1,76,27,0
11718,26,2,9773,2,16,3,2,3,3,2,1,1,48,6,0
11719,16,2,9774,6,15,3,5,5,2,2,1,1,72,2,0
11720,39,2,9775,6,15,1,8,1,2,1,1,1,56,2,0
11721,4,2,9776,6,15,1,7,1,3,1,1,1,36,2,1
11722,48,4,9777,2,16,3,1,4,2,1,1,1,62,2,0
11723,24,2,9778,2,16,3,8,5,2,1,1,1,55,2,0
11724,22,2,9779,2,16,1,2,1,2,1,1,1,72,2,1
11725,34,6,9780,6,15,3,10,5,2,1,1,1,40,2,0
11726,15,7,9781,3,9,2,7,5,2,2,1,1,62,2,0
11727,32,1,9782,7,7,2,5,4,2,2,1,1,72,2,1
11728,1,2,9164,2,16,1,3,1,2,1,1,1,72,2,1
11729,30,2,9783,3,9,2,6,3,2,2,1,1,72,2,0
11730,34,2,9784,3,9,1,3,1,2,1,1,1,72,2,1
11731,30,2,525,6,15,2,2,3,2,2,1,1,72,2,0
11732,45,2,9785,5,13,3,12,3,2,1,1,1,48,34,0
11733,21,2,9308,2,16,1,1,1,2,1,1,1,72,2,1
11734,46,5,1742,2,16,2,2,4,2,1,5,1,76,2,1
11735,21,2,2182,5,13,3,2,4,2,2,1,1,54,2,1
11736,15,2,9786,3,9,2,5,3,2,2,1,1,30,2,0
11737,2,2,3654,11,13,2,9,4,2,1,1,1,76,2,0
11738,24,2,3492,2,16,3,8,4,2,2,1,1,54,2,0
11739,34,2,5704,5,13,1,4,1,2,1,1,1,28,6,1
11740,50,2,9787,10,10,1,7,1,1,1,1,1,72,1,0
11741,1,2,9788,16,16,2,5,3,3,2,1,1,72,16,0
11742,13,6,9789,6,15,3,10,5,2,2,53,1,72,2,0
11743,13,2,1802,3,9,3,5,5,1,1,1,1,72,13,0
11744,28,2,9790,13,13,2,12,4,3,1,55,1,72,2,1
11745,45,2,6546,15,15,3,8,5,2,1,1,1,83,2,0
11746,7,6,9791,6,15,3,10,5,2,2,1,1,62,2,0
11747,50,2,399,3,9,1,7,6,2,2,1,1,72,2,0
11748,34,7,9792,2,16,1,2,6,3,2,1,1,62,2,1
11749,50,2,8306,3,9,1,4,1,2,1,2,1,53,2,1
11750,51,6,4669,6,15,1,10,6,2,2,1,1,87,2,0
11751,68,2,9793,16,16,5,13,4,3,2,1,1,83,2,0
11752,44,2,9794,2,16,3,1,4,2,1,1,1,42,2,0
11753,29,2,9795,15,15,5,5,4,2,2,1,1,72,2,0
11754,22,2,9796,6,15,1,5,6,2,2,1,1,87,33,0
11755,45,2,9797,6,15,2,5,3,2,2,1,1,30,2,0
11756,21,2,9798,3,9,3,5,3,5,2,1,1,40,2,0
11757,37,2,9799,3,9,2,5,5,3,2,1,1,72,2,0
11758,50,2,9800,2,16,1,2,1,2,1,1,12,72,2,1
11759,2,2,9801,3,9,3,7,4,3,1,1,1,72,2,0
11760,4,5,9802,3,9,1,2,1,2,1,1,1,56,2,1
11761,30,2,9803,15,15,3,6,4,2,1,1,1,72,2,0
11762,61,1,9804,3,9,1,11,1,2,1,1,1,54,2,0
11763,8,1,9805,3,9,1,6,5,2,1,1,1,72,2,0
11764,11,2,6644,6,15,2,3,4,2,1,1,1,48,2,0
11765,11,2,9806,6,15,1,3,1,2,1,1,1,72,2,0
11766,6,1,9807,3,9,1,8,1,2,1,1,1,30,2,0
11767,47,2,9808,3,9,6,7,5,1,2,1,1,72,13,0
11768,45,2,536,3,9,1,3,1,2,1,1,1,56,2,0
11769,53,2,9809,13,13,2,7,4,3,2,1,1,40,2,0
11770,34,1,9810,3,9,3,4,5,2,1,1,1,48,2,0
11771,45,2,9811,15,15,3,7,5,2,2,1,1,15,2,0
11772,45,2,9812,3,9,1,1,1,2,1,1,1,30,2,1
11773,24,3,5663,3,9,3,5,5,2,1,1,1,72,2,0
11774,45,2,1458,3,9,2,3,4,2,2,1,1,72,2,0
11775,24,7,9813,2,16,3,2,4,2,2,1,1,72,2,0
11776,34,2,9814,7,7,1,4,1,2,1,1,1,72,2,0
11777,16,1,1561,6,15,1,3,1,2,1,1,1,38,2,0
11778,22,2,9815,2,16,3,1,4,2,1,1,1,72,2,0
11779,63,1,9816,3,9,1,11,1,2,1,1,1,84,2,0
11780,51,2,9817,3,9,1,8,1,2,1,1,1,72,2,0
11781,38,2,9818,3,9,3,2,5,2,2,1,1,30,2,0
