,age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income>50K
2497,15,2,16510,3,9,3,12,2,2,1,1,1,72,2,0
2498,5,2,6827,3,9,1,6,1,2,1,1,32,72,2,0
2499,44,2,14074,15,15,3,5,3,2,1,1,1,56,5,0
2500,2,2,16511,8,8,1,6,1,2,1,1,1,72,2,0
2501,33,2,16512,14,14,2,6,3,2,2,1,1,72,2,0
2502,38,2,11562,13,13,3,7,5,2,2,55,1,72,2,1
2503,9,1,16513,3,9,1,4,1,2,1,1,1,45,2,0
2504,48,3,13924,3,9,6,8,2,5,2,1,1,72,2,0
2505,8,2,16514,2,16,3,7,3,3,2,1,1,36,2,0
2506,39,3,16515,6,15,1,3,1,2,1,1,1,72,2,0
2507,39,1,3384,6,15,4,2,4,2,1,1,1,35,41,0
2508,8,2,16516,6,15,3,7,3,3,2,1,1,72,10,0
2509,28,2,16517,2,16,1,2,1,2,1,1,1,72,2,0
2510,9,2,16518,3,9,3,6,4,2,1,1,1,72,2,0
2511,2,2,14217,7,7,3,7,4,2,2,1,1,30,2,0
2512,47,5,16519,3,9,2,2,4,2,1,1,1,44,2,0
2513,48,7,4345,2,16,1,14,1,2,1,1,1,72,2,1
2514,2,1,16520,2,16,1,1,1,3,1,1,1,55,2,1
2515,45,2,3794,14,14,6,9,4,2,1,1,1,72,2,0
2516,15,2,13620,2,16,3,5,5,2,1,1,1,72,2,0
2517,9,4,4319,6,15,1,5,1,2,1,1,1,72,2,0
2518,12,6,16521,3,9,3,10,5,3,1,1,1,15,2,0
2519,6,2,2083,6,15,2,12,4,2,1,1,1,72,2,0
2520,37,5,16522,2,16,1,2,1,2,1,1,1,56,2,0
2521,50,2,16523,3,9,1,6,1,2,1,1,1,72,2,0
2522,31,2,16524,14,14,1,4,1,3,1,1,1,72,2,0
2523,31,1,1690,5,13,1,1,1,2,1,1,1,72,2,1
2524,50,2,3634,6,15,1,4,1,2,1,1,1,54,2,1
2525,48,2,16525,3,9,1,6,1,2,1,1,1,72,2,0
2526,31,2,14109,6,15,1,7,1,2,1,1,1,54,2,1
2527,50,2,16526,5,13,5,1,4,2,2,1,1,53,2,0
2528,28,2,16527,3,9,1,3,1,2,1,1,1,72,30,0
2529,48,1,16528,6,15,3,5,4,2,2,1,1,53,2,0
2530,39,2,6552,2,16,1,2,1,2,1,1,1,48,2,0
2531,40,1,16529,3,9,1,4,1,2,1,1,1,72,2,1
2532,49,7,16530,4,14,2,1,4,2,1,1,1,56,2,1
2533,11,2,3614,2,16,1,6,1,4,1,1,1,87,5,0
2534,7,4,895,3,9,3,4,5,3,2,1,1,15,2,0
2535,44,6,16531,6,15,3,10,5,2,2,1,1,40,2,0
2536,34,7,13512,3,9,3,5,4,2,1,1,1,72,2,0
2537,5,7,13160,2,16,1,2,1,2,1,1,1,72,2,0
2538,37,2,16532,13,13,1,7,1,2,1,1,1,72,2,0
2539,15,5,16533,2,16,1,8,1,2,1,1,1,35,2,1
2540,33,2,16534,6,15,1,3,1,2,1,2,1,52,2,1
2541,15,2,9192,3,9,1,4,1,2,1,1,1,53,2,0
2542,48,4,7691,2,16,3,7,4,1,1,1,1,15,1,0
2543,45,2,4383,3,9,3,7,4,2,2,1,1,72,2,0
2544,27,7,411,6,15,1,1,1,2,1,1,1,72,2,0
2545,16,4,2982,5,13,1,2,1,2,1,1,12,56,2,1
2546,29,2,16535,6,15,1,3,1,2,1,1,1,72,2,0
2547,45,8,16536,3,9,1,10,6,3,2,1,1,72,2,0
2548,53,2,16537,2,16,2,7,4,2,2,1,1,30,2,0
2549,50,2,1343,3,9,3,9,2,2,1,1,1,30,2,0
2550,50,2,16538,3,9,3,3,4,2,2,1,1,52,2,0
2551,14,2,16539,8,8,1,3,1,2,1,1,1,72,24,0
2552,7,2,16540,6,15,3,9,5,2,1,1,1,30,2,0
2553,50,2,16541,3,9,1,6,1,2,1,1,1,72,2,0
2554,58,2,16542,14,14,5,4,4,3,1,1,1,72,2,0
2555,48,2,16543,1,12,3,1,4,2,2,1,1,15,2,0
2556,38,7,16544,6,15,3,14,4,3,1,1,1,72,2,0
2557,48,2,16545,6,15,2,5,5,2,1,1,1,85,2,0
2558,8,2,16546,6,15,3,8,4,2,2,1,1,72,2,0
2559,15,4,8991,2,16,3,1,5,3,2,1,1,30,2,0
2560,63,1,16547,1,12,1,1,1,2,1,2,1,54,2,1
2561,49,2,16548,3,9,1,3,1,2,1,1,1,72,2,0
2562,37,2,10181,6,15,1,3,1,2,1,1,1,72,2,1
2563,1,2,1990,5,13,1,2,1,2,1,1,1,52,2,1
2564,21,6,168,3,9,3,10,4,2,1,1,1,72,2,0
2565,9,3,16549,2,16,1,7,1,2,1,1,1,72,2,0
2566,47,2,1219,6,15,1,2,1,2,1,1,1,36,2,1
2567,11,2,3139,2,16,1,3,1,2,1,1,1,72,2,1
2568,22,2,2605,3,9,1,6,1,2,1,1,1,72,2,0
2569,11,4,16550,3,9,3,14,4,3,1,1,1,72,2,0
2570,1,2,16551,2,16,1,1,1,2,1,1,1,48,2,1
2571,47,2,16552,3,9,1,8,1,2,1,1,1,54,2,0
2572,32,2,13435,10,10,1,6,1,2,1,47,1,72,26,1
2573,34,2,14762,11,13,3,2,2,2,2,1,1,72,5,0
2574,12,7,16553,6,15,3,7,5,2,1,1,1,83,2,0
2575,4,2,16554,6,15,1,3,1,2,1,1,1,54,2,0
2576,8,2,5700,10,10,3,8,4,2,1,1,1,44,2,0
2577,24,2,8266,3,9,3,5,3,2,2,1,1,40,2,0
2578,39,2,9036,2,16,2,2,3,2,1,1,88,54,2,1
2579,5,2,16555,13,13,6,7,4,1,1,1,1,72,2,0
2580,48,2,16556,3,9,2,5,4,2,2,1,1,48,2,0
2581,47,2,16557,3,9,2,3,3,2,1,1,1,72,2,0
2582,2,2,10001,13,13,1,6,1,2,1,1,1,54,2,0
2583,48,2,473,3,9,1,3,1,2,1,1,1,72,2,0
2584,29,2,12117,3,9,2,9,3,2,1,1,1,72,2,0
2585,34,2,12943,3,9,3,5,5,2,1,1,1,72,2,0
2586,48,2,1848,3,9,1,8,5,2,1,1,1,76,2,1
2587,13,2,16558,6,15,3,5,4,2,2,1,1,55,2,0
2588,27,2,16559,3,9,3,6,4,3,1,1,1,72,2,0
2589,63,1,16560,14,14,1,11,1,2,1,1,1,62,2,0
2590,48,2,16561,3,9,1,6,6,2,2,1,1,72,2,0
2591,26,7,15115,5,13,1,1,1,2,1,1,1,72,6,0
2592,4,4,149,2,16,1,1,1,2,1,1,1,52,2,0
2593,38,2,8333,13,13,3,12,4,2,1,1,1,72,2,0
2594,27,2,4486,13,13,1,9,1,2,1,1,1,48,2,0
2595,16,2,10845,6,15,1,2,1,2,1,2,1,54,2,1
2596,48,2,10936,2,16,3,1,4,2,2,1,1,72,2,0
2597,22,2,9346,2,16,3,1,4,2,2,1,1,54,2,0
2598,38,6,16562,7,7,3,10,5,2,1,1,1,55,2,0
2599,38,2,1043,7,7,1,11,1,2,1,1,1,72,2,0
2600,38,1,3218,7,7,1,3,1,2,1,1,1,87,2,0
2601,7,6,9681,3,9,2,10,2,3,2,1,1,72,2,0
2602,11,6,16563,2,16,3,10,4,2,1,1,1,72,2,0
2603,47,2,16564,2,16,1,2,1,2,1,1,1,72,2,1
2604,45,6,16565,15,15,3,10,5,2,2,1,1,83,2,0
2605,3,4,16566,6,15,2,7,4,2,2,1,1,41,2,0
2606,7,2,13823,3,9,3,2,5,2,2,1,1,15,2,0
2607,6,2,8790,6,15,3,7,4,3,2,1,39,48,6,0
2608,9,6,16567,3,9,3,10,4,2,1,1,1,30,2,0
2609,4,4,5459,3,9,1,2,1,2,1,1,1,52,2,0
2610,48,2,12057,6,15,3,7,5,2,2,1,1,72,2,0
2611,34,2,13640,2,16,3,8,3,2,2,1,1,48,2,0
2612,9,7,7680,10,10,1,5,1,2,1,1,1,30,2,0
2613,53,2,16568,15,15,1,8,1,2,1,1,1,72,2,0
2614,34,2,16569,3,9,1,3,1,2,1,1,1,53,2,0
2615,13,2,415,3,9,3,7,4,2,2,1,1,62,2,0
2616,15,1,6285,3,9,3,3,5,2,1,1,1,54,2,0
2617,34,7,16570,6,15,1,4,1,3,1,1,1,67,2,0
2618,22,2,12840,3,9,1,3,1,2,1,1,1,72,2,0
2619,31,2,16571,14,14,1,3,1,2,1,1,1,72,2,0
2620,63,2,10097,13,13,5,7,3,2,2,1,1,70,2,0
2621,8,2,11866,2,16,3,8,5,2,1,1,1,72,2,0
2622,22,2,16572,15,15,6,3,3,2,2,1,1,72,2,0
2623,48,2,16573,13,13,1,3,1,2,1,1,1,72,2,1
2624,15,2,4264,3,9,3,3,5,2,1,1,1,72,2,0
2625,12,2,15776,3,9,3,4,5,2,1,1,1,72,2,0
2626,12,2,16574,6,15,3,5,5,2,1,1,1,87,2,0
2627,9,2,15817,3,9,1,3,1,2,1,1,1,72,2,1
2628,6,2,16575,2,16,1,4,1,2,1,2,1,56,2,1
2629,51,2,16576,3,9,1,6,1,2,1,1,1,72,2,0
2630,45,2,16577,6,15,3,2,5,3,2,1,1,72,2,0
2631,27,1,1560,13,13,3,7,4,2,2,1,1,56,2,0
2632,45,2,3012,2,16,1,8,1,2,1,3,1,54,2,1
2633,66,1,16578,6,15,1,8,1,2,1,1,1,55,2,0
2634,21,2,4879,7,7,1,6,5,3,1,1,1,72,2,0
2635,30,2,2187,5,13,1,1,1,2,1,1,12,72,2,1
2636,27,5,16579,2,16,3,8,4,2,1,1,1,56,2,0
2637,22,2,1758,8,8,2,8,4,2,2,1,58,48,2,0
2638,48,2,16580,3,9,3,6,3,3,1,1,1,48,2,0
2639,31,2,16581,6,15,2,12,3,2,2,1,1,62,2,0
2640,45,2,16582,15,15,3,5,5,2,2,1,1,87,2,0
2641,46,7,16583,6,15,2,7,4,2,2,1,1,42,2,0
2642,26,2,16584,2,16,1,12,1,2,1,1,1,72,2,0
2643,5,5,16585,2,16,1,8,1,2,1,1,1,72,2,0
2644,47,2,16586,3,9,1,4,1,2,1,1,1,41,2,0
2645,45,4,16587,10,10,1,14,1,2,1,21,1,48,2,0
2646,28,2,16588,3,9,2,6,4,3,1,1,1,72,2,0
2647,38,6,16589,8,8,3,10,5,3,2,1,1,83,2,0
2648,14,2,16590,6,15,1,4,1,3,1,1,1,72,2,0
2649,7,2,13604,3,9,3,8,2,2,1,1,1,72,2,0
2650,4,2,16591,2,16,1,2,1,2,1,1,1,72,2,1
2651,48,4,16592,2,16,3,1,4,2,1,1,1,72,2,0
2652,4,2,11348,13,13,1,3,1,2,1,1,1,72,2,0
2653,6,4,476,5,13,1,1,1,3,1,1,1,72,2,1
2654,34,2,1546,3,9,1,3,1,2,1,1,1,72,2,0
2655,47,2,3530,3,9,1,2,1,2,1,1,1,36,2,1
2656,26,2,10765,3,9,3,5,3,2,1,1,1,72,2,0
2657,2,2,16593,3,9,2,7,3,3,2,1,1,72,2,0
2658,39,4,16594,2,16,1,1,2,3,2,1,1,72,2,0
2659,28,2,16595,3,9,3,2,4,2,2,1,1,36,2,0
2660,14,2,1566,6,15,1,1,1,2,1,1,1,72,2,1
2661,7,2,616,3,9,1,5,1,2,1,1,1,72,2,0
2662,47,2,16596,3,9,2,7,4,2,2,1,1,72,2,0
2663,22,2,2201,3,9,1,5,1,2,1,1,1,25,2,0
2664,26,2,13890,13,13,1,7,6,1,2,1,1,72,1,0
2665,14,2,16597,3,9,1,3,1,2,1,41,1,48,2,0
2666,28,2,11860,6,15,3,3,4,2,1,1,1,42,2,0
2667,13,2,16598,6,15,3,8,5,2,2,1,1,15,2,0
2668,16,7,13713,3,9,1,3,1,2,1,1,1,72,2,0
2669,4,6,2541,3,9,6,10,5,2,1,1,1,48,2,0
2670,30,2,16599,6,15,5,7,3,2,2,1,1,72,2,1
2671,15,2,16600,3,9,1,11,1,2,1,1,1,36,2,0
2672,47,2,4654,2,16,3,1,4,2,1,1,1,72,2,1
2673,37,2,16601,3,9,1,2,1,2,1,1,1,72,2,1
2674,30,7,14765,2,16,2,2,3,2,1,1,1,72,2,0
2675,38,2,16602,2,16,3,1,4,2,1,1,1,48,2,0
2676,44,2,15459,10,10,1,11,6,2,2,1,1,48,10,0
2677,47,1,16603,6,15,2,2,4,3,1,1,1,52,2,0
2678,1,2,16604,6,15,5,8,3,2,2,1,1,62,2,0
2679,14,2,16605,3,9,2,7,2,5,2,1,1,30,2,0
2680,45,2,6131,10,10,3,7,3,5,2,1,1,72,2,0
2681,31,2,16606,3,9,2,5,3,2,2,1,1,72,2,0
2682,39,7,3743,13,13,1,14,1,2,1,1,1,54,2,1
2683,31,2,16607,11,13,3,13,3,2,2,1,1,72,28,0
2684,50,2,5922,6,15,1,2,1,2,1,2,1,54,2,1
2685,12,2,16608,3,9,3,8,4,2,1,1,1,42,2,0
2686,59,4,16609,3,9,1,4,1,2,1,1,1,15,2,0
2687,34,2,16610,3,9,2,3,3,2,1,1,1,72,2,0
2688,15,2,16611,3,9,3,3,5,2,1,1,1,72,2,0
2689,21,2,7367,3,9,2,6,4,2,1,1,1,62,2,0
2690,15,2,215,3,9,3,9,4,2,1,1,1,72,2,0
2691,44,2,13378,6,15,3,8,5,2,2,1,1,85,2,0
2692,30,2,16612,2,16,3,5,3,1,2,1,1,72,3,0
2693,38,2,16613,7,7,3,9,4,2,1,1,1,72,2,0
2694,49,2,16614,3,9,5,8,4,2,2,1,1,62,2,0
2695,47,2,5239,3,9,1,6,1,2,1,1,1,72,2,0
2696,27,4,16615,6,15,2,7,3,3,2,1,1,72,2,0
2697,8,2,16616,3,9,3,9,4,2,1,1,1,72,2,0
2698,7,2,16617,15,15,3,6,4,2,1,1,1,72,5,0
2699,47,7,11992,6,15,2,7,4,2,2,1,1,48,2,0
2700,15,2,16618,3,9,3,7,5,2,1,1,1,54,2,0
2701,24,7,10831,6,15,3,7,5,1,1,1,1,72,6,0
2702,30,2,1598,3,9,1,6,1,2,1,25,1,20,2,1
2703,15,2,13602,2,16,3,5,4,2,1,1,1,72,2,0
2704,3,2,1393,3,9,1,2,1,2,1,1,1,56,2,0
2705,48,2,9470,3,9,3,3,5,2,1,1,1,85,2,0
2706,26,2,16619,6,15,1,3,1,2,1,1,1,24,2,0
2707,13,2,14058,15,15,3,7,4,2,2,1,1,65,2,0
2708,47,2,15451,7,7,1,6,1,2,1,1,1,72,2,0
2709,22,2,1442,2,16,1,9,1,2,1,1,1,54,2,1
2710,48,2,5877,8,8,1,11,1,4,1,1,1,56,5,0
2711,34,2,16620,6,15,3,8,4,2,2,1,1,54,2,0
2712,47,2,16621,3,9,1,8,6,2,2,1,1,30,2,0
2713,7,2,18,6,15,3,8,5,2,2,1,1,62,2,0
2714,4,2,16622,6,15,1,8,1,2,1,1,1,72,16,0
2715,44,2,14171,6,15,3,9,5,2,1,1,1,56,2,0
2716,51,2,16623,7,7,1,8,1,2,1,1,1,72,2,0
2717,16,7,3310,3,9,2,7,4,3,2,1,1,55,2,0
2718,13,2,16624,3,9,3,2,5,2,2,1,1,72,2,0
2719,33,2,11901,10,10,2,5,4,2,2,1,1,72,2,0
2720,45,2,4074,5,13,3,7,4,2,2,1,1,72,41,0
2721,1,2,16625,13,13,1,2,1,2,1,1,21,72,2,0
2722,15,2,16626,2,16,3,2,4,2,2,1,1,54,2,0
2723,28,2,16627,14,14,1,11,1,2,1,1,1,72,2,0
2724,47,2,16628,6,15,3,8,4,2,1,1,1,54,2,0
2725,5,2,6670,9,9,1,5,1,1,1,1,1,72,13,0
2726,15,2,267,3,9,3,9,5,2,2,1,1,72,2,0
2727,50,2,11301,2,16,1,2,1,2,1,2,1,36,2,1
2728,53,2,2122,15,15,2,8,3,2,2,1,1,72,2,0
2729,45,6,16629,7,7,3,10,5,2,2,1,1,83,2,0
2730,4,2,1057,7,7,1,11,1,2,1,1,1,72,2,0
2731,50,2,15728,6,15,1,8,1,2,1,1,1,48,2,0
2732,7,2,16630,3,9,3,3,4,2,1,1,1,40,2,0
2733,15,2,6551,3,9,3,3,2,1,1,1,1,72,14,0
2734,47,7,16631,2,16,3,14,3,3,2,1,1,72,2,0
2735,7,2,908,7,7,1,6,1,2,1,1,1,76,2,1
2736,38,2,16632,7,7,1,8,6,2,2,1,1,72,2,0
2737,38,2,5077,3,9,2,9,4,2,1,1,1,55,2,0
2738,28,2,14601,6,15,3,5,4,2,1,1,1,72,2,0
2739,12,2,16633,3,9,3,8,5,2,2,1,1,30,2,0
2740,31,1,16634,3,9,1,8,2,2,2,1,1,72,19,0
2741,48,4,16635,5,13,1,2,1,3,1,1,1,48,2,1
2742,22,2,4047,15,15,2,5,3,3,2,1,1,70,2,0
2743,47,2,16636,3,9,1,5,6,1,2,1,1,54,36,0
2744,28,1,16637,3,9,1,11,1,2,1,1,1,76,2,0
2745,34,2,16638,11,13,1,3,1,2,1,1,1,72,2,0
2746,54,2,15324,9,9,5,5,2,2,2,36,1,72,6,0
2747,50,2,8222,6,15,1,4,1,2,1,1,1,44,2,0
2748,37,2,16639,8,8,1,6,1,2,1,1,1,48,2,1
2749,61,3,16640,3,9,5,5,3,2,1,1,1,72,2,0
2750,38,1,8102,1,12,1,1,1,2,1,1,1,67,2,1
2751,45,2,16641,3,9,2,5,4,2,2,1,1,72,2,0
2752,45,2,16642,2,16,2,8,4,2,2,1,1,72,2,0
2753,7,2,5101,3,9,3,6,5,2,1,1,1,72,2,0
2754,5,2,16567,3,9,1,6,1,2,1,1,1,72,2,1
2755,3,7,16643,5,13,1,2,1,2,1,1,1,53,2,1
2756,52,6,16644,6,15,1,10,1,2,1,85,1,83,2,0
2757,4,3,3220,5,13,1,1,1,2,1,1,1,72,2,1
2758,44,2,16645,3,9,3,2,4,3,1,1,1,48,2,0
2759,38,2,7308,5,13,1,2,1,2,1,1,19,52,2,1
2760,15,6,16646,3,9,1,10,5,2,1,1,1,72,2,0
2761,54,5,16647,2,16,1,8,1,2,1,1,1,83,2,0
2762,39,2,16648,3,9,6,6,5,3,1,1,1,72,2,0
2763,44,2,16649,2,16,3,2,5,2,2,1,1,48,2,0
2764,22,1,12331,10,10,3,8,4,2,1,1,1,35,2,0
2765,7,2,6760,3,9,3,6,5,2,1,1,1,72,5,0
2766,16,1,16650,3,9,1,11,1,2,1,1,1,43,2,1
2767,11,2,16651,3,9,3,6,5,3,1,1,1,54,6,0
2768,30,2,9510,3,9,2,7,2,2,2,1,1,72,2,0
2769,24,2,8997,6,15,2,7,4,2,2,1,1,72,2,0
2770,53,2,16652,3,9,1,3,1,2,1,1,1,36,2,0
2771,8,4,16653,3,9,3,14,4,3,1,28,1,72,2,0
2772,38,2,16654,6,15,3,12,2,2,2,1,1,72,2,0
2773,15,2,11342,3,9,3,12,2,3,1,1,1,72,6,0
2774,9,2,2078,3,9,1,6,1,2,1,1,1,72,2,0
2775,7,7,16655,6,15,1,5,1,3,1,1,1,83,2,0
2776,38,2,16499,7,7,3,9,5,2,1,1,1,15,2,0
2777,12,2,16656,14,14,3,5,4,2,2,1,1,72,2,0
2778,21,2,11626,13,13,1,3,1,2,1,1,1,52,2,1
2779,21,2,4454,3,9,3,3,4,2,1,1,1,72,2,0
2780,2,2,1255,3,9,1,8,1,2,1,1,1,72,2,0
2781,28,2,5661,3,9,1,6,1,2,1,1,1,72,2,0
2782,8,2,16657,3,9,2,8,5,2,2,1,1,72,2,0
2783,50,2,6143,6,15,1,3,1,2,1,1,1,72,2,1
2784,3,4,2546,2,16,3,1,4,2,2,1,1,54,2,0
2785,5,2,16658,2,16,3,9,5,2,1,1,1,72,2,0
2786,48,5,16659,6,15,3,8,5,2,2,1,1,30,2,0
2787,11,1,1962,3,9,1,2,1,2,1,1,1,76,2,0
2788,50,2,16660,6,15,2,1,4,2,2,1,1,72,2,0
2789,38,6,16661,8,8,3,10,5,2,1,1,1,52,2,0
2790,38,2,16662,6,15,1,8,1,2,1,1,1,36,2,1
2791,21,2,9091,3,9,2,6,4,2,2,1,1,54,2,0
2792,6,4,571,3,9,2,7,3,2,2,1,1,42,2,0
2793,44,2,16663,10,10,3,8,4,2,1,1,1,72,2,0
2794,11,4,16664,3,9,1,3,1,2,1,1,1,72,2,0
2795,61,2,16665,6,15,1,9,1,2,1,117,1,83,2,0
2796,51,6,8221,3,9,5,10,4,2,2,1,1,87,2,0
2797,24,2,10760,2,16,1,8,1,2,1,1,1,72,2,0
2798,50,1,689,1,12,1,1,1,2,1,1,1,62,2,1
2799,16,7,14407,5,13,2,1,4,2,2,1,1,42,2,0
2800,47,2,3448,2,16,3,1,4,2,1,1,1,20,2,0
2801,7,2,15724,2,16,3,1,4,5,2,55,1,72,2,1
2802,47,1,16666,2,16,3,8,4,2,2,1,1,30,2,0
2803,38,2,16667,6,15,1,2,1,2,1,1,1,54,2,0
2804,34,2,2116,6,15,3,8,5,2,1,1,1,83,2,0
2805,38,6,16668,6,15,3,10,5,2,1,1,1,55,2,0
2806,29,5,9008,2,16,1,2,1,2,1,2,1,72,2,1
2807,3,1,16669,5,13,3,1,4,5,2,1,1,56,2,0
2808,37,3,2416,13,13,2,11,4,2,2,1,1,72,2,0
2809,14,1,16670,3,9,2,2,4,2,1,1,1,54,2,1
2810,26,2,16671,3,9,3,5,4,2,2,1,1,20,2,0
2811,3,2,16672,13,13,2,8,3,3,2,1,1,55,2,0
2812,7,2,3117,6,15,3,8,5,2,2,1,1,62,2,0
2813,48,2,11155,3,9,1,4,1,2,1,1,1,72,2,0
2814,11,1,16673,6,15,1,1,1,2,1,1,1,54,2,1
2815,50,2,323,2,16,1,8,1,2,1,1,1,72,2,1
2816,5,2,2270,2,16,1,3,6,2,2,1,1,62,2,1
2817,47,2,7602,3,9,6,5,4,2,2,1,1,30,2,0
2818,62,6,2955,3,9,5,10,4,2,1,1,1,70,2,0
2819,34,2,3960,6,15,3,7,5,2,2,1,1,87,2,0
2820,9,2,16674,2,16,1,1,6,2,2,1,1,76,2,1
2821,30,7,3965,6,15,1,14,1,2,1,1,1,72,2,1
2822,45,2,16675,2,16,1,8,1,2,1,1,1,36,2,1
2823,34,2,16676,3,9,1,3,1,2,1,1,1,72,2,0
2824,50,4,728,6,15,2,5,3,2,2,1,1,15,2,0
2825,29,2,421,2,16,2,12,3,2,2,1,1,72,2,0
2826,27,2,16677,6,15,6,2,4,2,2,1,1,48,2,1
2827,61,2,2708,6,15,2,7,4,2,1,111,1,30,2,0
2828,22,2,10631,7,7,3,3,2,2,1,1,1,72,2,0
2829,16,2,16678,3,9,2,2,5,2,1,1,1,72,2,0
2830,29,2,16679,13,13,1,4,1,2,1,1,1,43,2,1
2831,68,2,16680,5,13,2,8,4,2,2,1,1,52,2,0
2832,47,6,16681,3,9,1,10,1,2,1,1,1,87,2,0
2833,8,2,14311,6,15,1,7,6,2,2,1,12,62,2,1
2834,28,2,16682,6,15,3,2,4,2,2,1,1,72,2,0
2835,2,2,16683,2,16,3,1,4,2,1,1,1,54,2,1
2836,30,2,10591,14,14,1,6,1,2,1,1,1,72,2,0
2837,28,1,16684,14,14,1,11,1,2,1,1,1,28,2,0
2838,32,2,16685,2,16,1,5,1,2,1,1,1,72,2,1
2839,11,2,14352,3,9,3,6,4,3,1,1,1,62,2,0
2840,11,2,16686,12,12,3,5,2,2,2,1,1,30,5,0
2841,3,2,5975,2,16,1,12,1,2,1,2,1,72,2,1
2842,16,2,16687,6,15,1,8,1,2,1,1,1,79,2,1
2843,4,5,2585,6,15,1,11,1,2,1,1,1,72,2,1
2844,34,2,444,3,9,1,3,1,2,1,1,1,72,2,0
2845,3,2,435,3,9,1,7,1,2,1,1,1,54,2,1
2846,5,5,2551,2,16,1,2,1,2,1,2,1,54,2,1
2847,53,2,16688,6,15,1,6,1,2,1,1,1,49,2,0
2848,7,2,16689,7,7,1,3,1,2,1,1,1,30,2,0
2849,38,6,15820,6,15,3,10,5,2,2,1,1,62,2,0
2850,45,4,1801,2,16,1,14,1,2,1,1,1,72,2,0
2851,9,2,16690,3,9,1,5,1,2,1,1,1,72,2,0
2852,9,2,16691,9,9,6,5,3,2,2,1,1,72,2,0
2853,60,7,16692,3,9,1,14,1,2,1,1,1,72,2,0
2854,4,2,12151,6,15,3,3,3,2,1,1,1,42,2,0
2855,11,2,12840,1,12,1,1,1,2,1,1,1,54,2,0
2856,3,2,16693,3,9,2,7,3,2,2,1,34,30,2,0
2857,29,2,16694,4,14,3,1,4,2,1,1,1,72,2,1
2858,51,2,16623,3,9,1,2,1,2,1,2,1,56,2,1
2859,29,2,16695,15,15,1,6,1,3,1,1,1,72,2,0
2860,30,2,16696,3,9,2,7,4,2,2,1,1,30,2,0
2861,9,2,14476,4,14,1,1,1,1,1,1,1,72,6,0
2862,47,7,16697,11,13,1,3,1,3,1,1,1,72,2,0
2863,29,7,16698,5,13,1,2,1,2,1,1,1,72,2,1
2864,47,2,3418,3,9,1,4,1,2,1,1,1,44,2,0
2865,38,2,16699,3,9,3,9,2,4,1,1,1,55,28,0
2866,13,2,16700,6,15,3,7,5,2,1,1,1,72,2,0
2867,11,1,10945,2,16,4,2,4,2,1,1,5,56,2,0
2868,21,2,16701,1,12,1,1,1,2,1,1,1,67,2,1
2869,13,2,16702,3,9,3,4,2,3,1,1,1,72,2,0
2870,45,1,12393,3,9,1,6,5,1,1,1,1,56,32,0
2871,15,2,16703,3,9,3,6,4,2,1,1,1,72,2,0
2872,48,2,16704,5,13,3,5,4,2,2,1,1,40,2,0
2873,34,2,16705,13,13,2,5,5,2,1,1,1,55,2,0
2874,34,2,392,11,13,1,6,1,2,1,1,1,72,2,0
2875,27,1,11825,3,9,1,2,1,2,1,85,1,72,2,0
2876,37,2,16706,3,9,1,4,1,2,1,1,26,36,2,0
2877,44,2,13876,6,15,3,5,4,2,2,1,1,70,2,0
2878,31,2,1974,2,16,1,1,1,2,1,1,6,72,2,1
2879,38,2,16707,3,9,1,3,1,2,1,17,1,72,2,0
2880,51,2,5435,6,15,1,3,1,2,1,1,1,72,2,1
2881,32,6,16708,6,15,1,10,1,2,1,1,1,72,2,1
2882,5,2,7248,3,9,1,3,1,2,1,1,1,72,2,1
2883,38,3,5944,11,13,1,11,1,3,1,1,1,72,2,0
2884,26,2,16709,6,15,3,14,5,2,1,1,1,72,37,0
2885,49,2,16710,5,13,2,1,4,2,2,1,1,72,2,0
2886,34,3,16711,3,9,1,7,1,2,1,1,1,48,2,0
2887,47,5,10489,5,13,2,8,3,2,2,61,1,44,2,1
2888,3,2,12706,2,16,1,2,1,2,1,1,1,54,2,1
2889,3,2,7422,2,16,3,7,4,2,1,1,1,56,2,0
2890,47,2,10356,3,9,1,3,1,2,1,1,1,72,2,0
2891,15,4,6050,2,16,3,1,5,2,1,1,1,72,2,0
2892,49,2,10296,3,9,6,6,4,2,1,28,1,72,19,0
2893,53,7,16712,15,15,3,5,4,3,2,1,1,42,2,0
2894,39,4,1639,13,13,3,12,4,2,1,1,77,72,2,0
2895,7,2,16713,3,9,3,6,5,3,1,1,1,72,2,0
2896,44,2,14798,2,16,3,7,5,2,1,1,1,72,2,0
2897,28,2,16714,8,8,3,9,4,2,1,1,1,72,16,0
2898,5,2,2128,3,9,3,6,3,2,1,1,1,52,2,0
2899,24,2,3227,3,9,3,8,5,2,1,1,1,72,2,0
2900,12,2,7612,3,9,3,11,5,2,1,1,1,48,2,0
2901,66,2,16715,3,9,2,2,4,2,2,1,1,30,2,0
2902,47,6,9273,3,9,2,10,2,2,2,1,1,72,2,0
2903,26,2,4338,6,15,3,7,4,2,2,1,1,72,2,0
2904,21,2,16716,2,16,1,11,1,2,1,1,1,54,2,1
2905,11,6,16717,11,13,2,10,3,2,2,1,1,72,2,0
2906,9,2,16718,6,15,2,2,4,2,2,1,1,72,2,1
