,age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income>50K
6901,25,5,160261,2,13,3,2,5,1,1,0,0,35,35,-999
6902,18,2,471876,3,9,3,1,5,2,2,0,0,15,2,-999
6903,61,1,220342,14,4,1,4,1,2,1,0,0,30,2,-999
6904,28,4,175796,10,12,3,7,4,2,2,0,0,40,2,-999
6905,41,1,49572,6,10,1,2,1,2,1,0,0,60,2,-999
6906,52,2,200783,14,4,1,6,1,2,1,0,0,60,2,-999
6907,46,2,192963,2,13,1,7,1,1,1,0,2415,35,12,-999
6908,23,2,217961,3,9,3,3,3,2,1,0,0,45,34,-999
6909,18,2,70021,7,7,3,5,5,2,1,0,0,15,2,-999
6910,30,2,202051,2,13,1,2,1,2,1,0,0,42,2,-999
6911,52,2,178983,4,16,1,1,1,2,1,0,0,40,2,-999
6912,29,2,114982,2,13,1,11,1,2,1,0,0,40,2,-999
6913,51,2,210940,3,9,1,8,1,2,1,0,2002,45,2,-999
6914,34,4,206707,6,10,1,13,1,2,1,0,0,60,2,-999
6915,35,2,123809,2,13,1,1,6,2,2,15024,0,35,2,-999
6916,47,2,162859,3,9,2,5,5,3,2,0,0,40,2,-999
6917,50,2,49340,6,10,2,2,3,2,2,0,0,40,2,-999
6918,49,3,105959,6,10,1,7,1,2,1,0,0,41,2,-999
6919,36,2,34378,14,4,3,6,3,2,1,0,0,60,2,-999
6920,26,2,88449,3,9,1,3,1,2,1,0,0,36,2,-999
6921,27,4,204098,3,9,1,9,2,2,1,0,0,50,2,-999
6922,50,2,321770,3,9,2,7,4,2,2,0,0,40,2,-999
6923,44,2,100584,3,9,1,6,1,5,1,0,0,40,2,-999
6924,22,5,171041,2,13,3,9,5,2,1,0,0,40,2,-999
6925,59,2,59584,3,9,1,6,1,3,1,0,0,40,2,-999
6926,49,2,175109,3,9,1,7,1,2,1,5178,0,40,2,-999
6927,21,2,216070,10,12,1,7,6,5,2,0,0,46,2,-999
6928,18,2,348588,8,8,3,1,5,3,1,0,0,25,2,-999
6929,60,2,123992,6,10,1,3,1,2,1,0,0,45,2,-999
6930,28,2,267912,6,10,6,7,4,2,1,0,0,40,2,-999
6931,24,4,56820,2,13,3,1,4,2,1,0,0,40,2,-999
6932,47,2,87490,5,14,2,2,3,2,1,0,0,42,2,-999
6933,34,2,228386,3,9,1,3,6,3,2,0,0,70,2,-999
6934,34,2,183778,3,9,2,4,4,2,1,0,0,40,2,-999
6935,51,2,208899,2,13,6,7,3,2,2,0,0,40,2,-999
6936,21,2,184543,3,9,3,8,4,2,2,0,0,40,2,-999
6937,25,2,36984,2,13,3,1,4,2,2,0,0,50,2,-999
6938,53,5,233149,10,12,1,4,1,2,1,0,0,45,2,-999
6939,55,2,151474,2,13,3,11,2,2,2,0,1590,38,2,-999
6940,41,3,56236,3,9,2,13,3,3,1,1506,0,40,2,-999
6941,30,2,147215,6,10,3,1,5,2,2,0,0,30,2,-999
6942,25,2,394503,6,10,1,8,1,2,1,0,0,40,2,-999
6943,59,2,106748,14,4,1,5,6,2,2,0,0,99,2,-999
6944,55,2,121912,6,10,1,4,1,2,1,0,0,24,2,-999
6945,48,4,100818,2,13,6,1,3,2,2,7443,0,45,2,-999
6946,35,2,186489,7,7,1,1,1,2,1,0,2603,40,2,-999
6947,33,2,277455,5,14,3,1,4,2,1,0,0,40,2,-999
6948,45,2,107787,13,11,1,3,1,2,1,0,0,40,21,-999
6949,29,2,250967,13,11,1,1,1,2,1,0,0,40,2,-999
6950,33,1,94041,2,13,3,1,4,2,1,0,1974,30,2,-999
6951,23,2,203182,2,13,3,8,4,2,2,0,0,40,2,-999
6952,68,2,224019,6,10,2,2,4,2,1,0,0,30,2,-999
6953,20,5,83141,3,9,3,3,5,2,1,0,0,40,2,-999
6954,53,2,103586,2,13,1,9,1,2,1,0,0,55,2,-999
6955,49,2,116641,2,13,1,2,6,2,2,15024,0,35,2,-999
6956,38,1,180477,1,15,1,1,1,2,1,0,0,37,2,-999
6957,31,4,125927,14,4,1,10,1,2,1,0,0,40,2,-999
6958,57,4,174132,5,14,1,1,6,3,2,0,1977,40,2,-999
6959,38,1,282461,14,4,1,8,1,2,1,0,0,35,2,-999
6960,52,2,84278,6,10,1,2,1,2,1,7688,0,55,2,-999
6961,56,1,52822,6,10,1,3,1,2,1,0,0,70,2,-999
6962,42,4,222596,3,9,1,3,1,2,1,0,0,40,2,-999
6963,34,2,260560,3,9,1,2,1,2,1,0,0,50,2,-999
6964,55,6,256984,6,10,1,5,1,3,1,0,0,40,2,-999
6965,45,4,166181,3,9,2,5,5,3,2,0,0,40,2,-999
6966,56,6,175057,2,13,1,2,1,2,1,0,0,40,2,-999
6967,31,2,309620,5,14,1,1,1,1,1,0,0,6,31,-999
6968,34,4,79190,2,13,1,1,6,2,2,0,0,50,2,-999
6969,26,2,172063,6,10,3,8,5,2,2,0,0,24,2,-999
6970,22,2,140001,6,10,3,5,5,2,1,0,0,40,2,-999
6971,48,5,213140,6,10,1,2,1,2,1,0,0,40,2,-999
6972,45,2,210875,3,9,1,3,1,2,1,0,0,40,2,-999
6973,44,4,107845,10,12,2,13,4,2,2,0,0,56,2,-999
6974,50,2,151159,13,11,1,5,1,2,1,0,0,55,2,-999
6975,40,2,164647,6,10,2,1,3,3,2,0,0,38,2,-999
6976,47,2,225456,3,9,3,11,2,2,1,0,0,50,2,-999
6977,34,2,325658,3,9,1,4,1,2,1,0,0,40,2,-999
6978,34,2,298995,6,10,3,11,4,3,2,0,0,50,2,-999
6979,53,4,186303,6,10,1,13,1,2,1,0,1887,40,2,-999
6980,34,2,113708,8,8,1,3,1,2,1,0,0,59,2,-999
6981,38,1,243484,2,13,1,7,6,2,2,0,0,28,2,-999
6982,59,2,168569,3,9,1,6,1,2,1,0,1887,40,2,-999
6983,51,2,299831,13,11,3,1,5,2,2,0,0,40,2,-999
6984,51,6,108037,4,16,2,2,4,2,2,0,0,40,2,-999
6985,24,3,332194,11,5,3,7,2,3,1,0,0,40,2,-999
6986,29,2,225024,3,9,2,3,4,2,1,0,0,40,2,-999
6987,62,1,162245,2,13,1,1,1,2,1,0,0,35,2,-999
6988,29,6,409201,6,10,1,7,1,2,1,0,0,40,2,-999
6989,57,4,198145,5,14,1,13,1,2,1,0,0,14,2,-999
6990,38,2,167440,3,9,1,6,1,2,1,0,0,40,2,-999
6991,36,2,129573,10,12,1,8,1,2,1,0,0,60,2,-999
6992,21,2,143062,3,9,3,6,5,2,1,0,0,40,2,-999
6993,61,2,373099,14,4,1,3,1,2,1,0,0,40,2,-999
6994,20,2,194630,3,9,1,7,1,2,1,3781,0,50,2,-999
6995,47,2,343579,16,2,4,10,4,2,1,0,0,12,5,-999
6996,48,2,149640,3,9,1,4,1,2,1,0,0,40,2,-999
6997,35,2,239755,2,13,3,5,4,2,1,0,0,38,2,-999
6998,20,2,58222,6,10,3,9,5,2,1,0,0,20,2,-999
6999,23,2,151888,6,10,3,8,5,2,1,0,0,40,2,-999
7000,36,2,37778,6,10,1,2,1,2,1,0,0,40,2,-999
7001,45,2,28359,3,9,6,1,3,2,2,0,0,10,2,-999
7002,48,2,178313,3,9,1,8,1,2,1,0,0,60,2,-999
7003,27,2,122038,3,9,1,3,1,2,1,0,0,48,2,-999
7004,50,2,197322,7,7,1,2,1,2,1,0,0,50,2,-999
7005,54,2,64421,6,10,5,11,3,2,2,0,0,40,2,-999
7006,76,2,201240,3,9,3,7,2,2,2,0,0,40,2,-999
7007,24,2,103064,3,9,3,8,5,2,2,0,0,55,2,-999
7008,29,4,76978,6,10,3,2,4,3,2,0,0,50,2,-999
7009,66,1,331960,3,9,1,3,1,2,1,0,0,20,2,-999
7010,44,2,98211,2,13,1,2,1,2,1,0,0,40,2,-999
7011,57,2,106910,3,9,2,7,3,1,2,0,0,40,2,-999
7012,25,2,511331,2,13,3,8,4,2,1,0,0,38,2,-999
7013,40,2,150471,10,12,2,5,4,2,2,0,0,40,2,-999
7014,46,2,551962,3,9,6,9,3,2,2,0,0,50,20,-999
7015,19,2,182590,15,6,3,1,4,2,2,0,0,38,2,-999
7016,22,2,351952,6,10,3,1,3,2,2,0,0,20,2,-999
7017,23,2,118023,6,10,3,2,4,2,1,0,0,45,2,-999
7018,43,2,84673,5,14,2,2,4,2,2,0,0,38,2,-999
7019,35,2,226379,3,9,1,1,2,2,2,0,0,25,2,-999
7020,56,2,70857,3,9,1,2,1,2,1,0,0,40,2,-999
7021,24,2,113466,2,13,3,7,5,2,1,0,0,40,2,-999
7022,31,2,126950,3,9,2,4,4,2,1,0,0,40,2,-999
7023,35,1,103323,6,10,1,3,1,2,1,0,0,40,2,-999
7024,37,2,103323,3,9,3,3,4,2,1,0,0,40,2,-999
7025,60,5,160062,3,9,1,10,1,2,1,0,0,25,2,-999
7026,25,2,257910,2,13,3,1,4,2,1,0,0,45,2,-999
7027,44,5,226027,6,10,1,2,1,2,1,0,0,60,2,-999
7028,33,5,291333,2,13,1,2,1,2,1,7298,0,45,2,-999
7029,38,2,51838,3,9,1,1,6,2,2,0,0,40,2,-999
7030,45,2,98265,3,9,2,1,4,2,2,0,0,40,2,-999
7031,58,1,195835,6,10,2,3,4,2,1,0,0,45,2,-999
7032,34,2,111746,3,9,6,3,4,2,1,0,0,45,38,-999
7033,35,3,191480,2,13,4,2,4,3,1,0,0,40,2,-999
7034,53,2,189511,3,9,1,3,1,2,1,0,0,40,2,-999
7035,45,2,183168,6,10,1,11,6,2,2,0,0,40,2,-999
7036,46,1,139397,15,6,6,2,3,2,2,0,0,15,29,-999
7037,31,4,168906,10,12,1,7,6,2,2,0,0,35,2,-999
7038,64,2,237581,14,4,1,4,1,2,1,0,0,48,5,-999
7039,41,2,173981,3,9,1,5,1,2,1,0,0,40,2,-999
7040,35,2,195946,10,12,1,5,1,1,1,0,0,40,10,-999
7041,66,2,108185,11,5,1,1,1,3,1,0,0,40,2,-999
7042,25,2,104097,2,13,1,3,1,2,1,2829,0,60,2,-999
7043,30,2,302149,2,13,1,8,1,1,1,0,0,40,1,-999
7044,42,2,201466,2,13,1,2,1,2,1,0,0,45,2,-999
7045,69,1,30951,13,11,1,2,1,2,1,0,0,20,2,-999
7046,38,2,309230,6,10,1,3,1,2,1,0,0,40,2,-999
7047,38,2,110013,6,10,2,7,3,2,2,0,0,43,2,-999
7048,52,2,374883,13,11,3,10,4,2,1,0,0,50,2,-999
7049,37,2,355856,2,13,1,3,1,1,1,0,0,40,22,-999
7050,55,4,159028,3,9,1,4,1,2,1,0,0,40,2,-999
7051,31,2,213307,14,4,3,6,2,2,2,0,0,20,5,-999
7052,43,2,111483,6,10,1,8,1,2,1,7298,0,40,2,-999
7053,51,2,199995,11,5,1,3,1,2,1,0,0,50,2,-999
7054,34,2,261799,13,11,1,7,1,3,1,0,0,45,2,-999
7055,38,2,154669,3,9,6,8,4,2,1,0,0,60,2,-999
7056,38,2,139473,3,9,1,3,1,2,1,0,0,50,2,-999
7057,55,2,197422,3,9,1,4,1,2,1,7688,0,40,2,-999
7058,63,2,210350,9,3,1,6,1,4,1,0,0,32,5,-999
7059,50,2,133963,2,13,1,1,6,2,2,0,1977,40,2,-999
7060,47,1,159869,4,16,1,3,1,2,1,0,0,50,2,-999
7061,39,2,257726,6,10,3,6,5,2,1,0,0,40,2,-999
7062,18,2,230875,7,7,3,7,4,2,1,0,0,40,2,-999
7063,19,2,178147,6,10,3,9,5,2,1,0,0,10,2,-999
7064,52,2,222646,8,8,6,6,2,2,2,0,0,40,18,-999
7065,57,3,97837,6,10,2,1,4,2,1,0,0,48,2,-999
7066,36,2,123151,7,7,1,3,1,2,1,0,0,60,2,-999
7067,47,2,249935,7,7,2,3,5,2,1,0,0,8,2,-999
7068,43,1,48087,3,9,3,10,4,2,1,0,0,60,2,-999
7069,45,2,449354,6,10,1,2,1,2,1,0,0,40,2,-999
7070,38,2,129102,3,9,1,2,1,2,1,0,0,50,2,-999
7071,45,2,216414,2,13,1,7,1,2,1,7688,0,50,2,-999
7072,18,2,163460,6,10,3,8,5,3,1,0,0,20,2,-999
7073,52,2,113843,6,10,2,5,3,2,2,0,0,45,2,-999
7074,50,2,149770,5,14,3,1,3,2,2,0,0,40,2,-999
7075,42,5,377018,7,7,1,2,1,2,1,0,0,40,2,-999
7076,62,2,250091,2,13,2,1,4,2,1,0,0,5,2,-999
7077,41,2,147206,8,8,1,9,1,2,1,0,0,40,2,-999
7078,53,2,223660,3,9,5,6,4,2,1,6849,0,40,2,-999
7079,19,2,286435,6,10,3,3,5,2,1,594,0,40,2,-999
7080,36,1,205607,2,13,2,1,4,3,2,0,0,40,2,-999
7081,30,2,110594,3,9,2,7,5,2,2,0,0,40,2,-999
7082,39,2,122493,3,9,1,3,1,2,1,7298,0,40,2,-999
7083,54,2,175912,15,6,1,4,1,2,1,0,0,40,2,-999
7084,60,1,359988,6,10,1,5,6,2,2,0,0,12,2,-999
7085,29,2,289960,3,9,1,6,1,2,1,0,0,48,2,-999
7086,40,2,151504,3,9,1,4,1,2,1,0,0,50,2,-999
7087,43,4,203376,5,14,5,1,3,3,2,0,0,40,2,-999
7088,36,1,143385,3,9,1,10,1,2,1,0,0,60,2,-999
7089,58,1,165315,3,9,1,8,1,2,1,0,0,35,2,-999
7090,72,2,289930,2,13,6,1,4,2,2,991,0,7,2,-999
7091,27,2,178778,3,9,1,4,1,2,1,0,0,40,2,-999
7092,21,2,189749,6,10,3,8,5,2,1,0,0,40,2,-999
7093,63,2,188976,2,13,1,7,1,2,1,0,0,40,2,-999
7094,38,6,107164,6,10,6,2,5,2,1,0,0,40,2,-999
7095,23,2,53245,2,13,3,8,4,2,1,0,1602,12,2,-999
7096,53,2,161482,2,13,2,1,4,2,2,0,0,50,2,-999
7097,20,2,32805,3,9,3,5,4,2,2,0,0,40,2,-999
7098,79,2,149912,2,13,3,5,4,2,2,0,0,40,2,-999
7099,23,2,136824,6,10,3,5,5,2,1,0,0,20,2,-999
7100,81,2,176500,8,8,5,8,4,2,2,0,0,30,2,-999
7101,29,4,302422,13,11,3,13,4,2,1,0,1564,56,2,-999
7102,71,4,229110,3,9,5,2,2,2,2,0,0,33,2,-999
7103,32,2,330715,6,10,1,3,1,2,1,0,0,40,2,-999
7104,46,2,171807,6,10,2,8,3,2,2,0,0,40,2,-999
7105,26,1,389856,2,13,3,8,4,2,1,0,0,60,2,-999
7106,22,2,306031,6,10,3,1,5,2,1,0,0,40,2,-999
7107,50,2,139793,6,10,2,7,3,2,2,3418,0,38,2,-999
7108,20,2,174391,3,9,3,9,5,2,2,0,0,40,2,-999
7109,19,2,172582,6,10,3,8,5,2,1,0,0,30,2,-999
7110,70,2,230816,13,11,3,1,4,2,1,0,0,30,2,-999
7111,29,1,164607,13,11,1,10,1,2,1,0,0,50,2,-999
7112,66,1,97847,2,13,1,8,1,2,1,0,0,50,2,-999
7113,64,2,183513,3,9,3,7,4,2,2,0,0,25,2,-999
7114,58,2,190997,6,10,1,2,1,2,1,0,0,40,2,-999
7115,35,4,185769,6,10,1,5,1,2,1,0,0,40,2,-999
7116,49,2,62546,2,13,1,2,1,2,1,0,0,40,2,-999
7117,38,2,197113,6,10,2,7,3,3,2,0,0,20,2,-999
7118,36,2,28996,6,10,1,8,1,2,1,0,0,45,2,-999
7119,27,3,182637,1,15,1,1,1,2,1,0,0,45,2,-999
7120,25,2,298225,3,9,2,3,4,2,1,0,0,50,2,-999
7121,45,2,187969,13,11,3,8,4,2,2,0,0,38,2,-999
7122,41,2,291569,6,10,1,8,1,2,1,0,0,43,2,-999
7123,61,2,243283,3,9,1,6,1,2,1,0,0,40,2,-999
7124,20,2,61777,6,10,3,8,4,2,1,0,0,30,2,-999
7125,20,2,114969,3,9,3,1,5,2,1,0,0,40,2,-999
7126,21,6,258490,6,10,3,1,4,2,2,0,0,20,2,-999
7127,45,2,199625,6,10,2,1,3,2,2,0,0,20,2,-999
7128,21,2,245572,11,5,3,5,5,5,1,0,0,40,2,-999
7129,22,2,303170,6,10,3,12,5,2,2,0,0,28,2,-999
7130,31,2,96245,3,9,1,9,1,2,1,0,0,42,2,-999
7131,36,2,99233,6,10,1,1,1,2,1,0,1887,40,2,-999
7132,30,1,196342,6,10,3,8,5,2,1,0,0,25,2,-999
7133,43,5,304906,2,13,1,8,1,2,1,0,0,45,2,-999
7134,34,2,157289,6,10,1,3,1,2,1,0,0,40,2,-999
7135,27,2,285897,3,9,1,1,1,2,1,0,1848,45,2,-999
7136,52,2,198744,3,9,5,8,4,2,2,0,0,40,2,-999
7137,57,3,313929,6,10,1,1,1,5,1,0,0,40,2,-999
7138,62,1,102631,6,10,5,10,3,2,2,0,0,50,2,-999
7139,30,2,236543,11,5,1,5,1,2,1,0,0,32,26,-999
7140,43,1,101534,6,10,1,2,1,2,1,0,1902,15,2,-999
7141,36,2,549174,3,9,1,3,1,2,1,0,0,40,2,-999
7142,44,2,322044,6,10,2,6,5,3,1,0,0,40,2,-999
7143,18,2,123343,7,7,3,8,4,2,2,0,0,30,2,-999
7144,37,6,195843,3,9,1,3,1,2,1,5013,0,40,2,-999
7145,31,2,50753,6,10,1,3,1,2,1,0,0,70,2,-999
7146,29,2,337953,3,9,1,8,1,2,1,0,0,40,2,-999
7147,38,2,209609,6,10,1,11,1,2,1,0,0,40,2,-999
7148,28,2,100829,2,13,1,2,6,2,2,0,0,50,2,-999
7149,26,2,132179,2,13,3,7,5,2,2,0,0,40,2,-999
7150,31,2,208798,3,9,1,3,1,2,1,0,0,40,2,-999
7151,26,2,97153,10,12,1,6,1,2,1,5178,0,40,2,-999
7152,26,2,108542,3,9,3,3,5,2,1,0,0,35,2,-999
7153,21,2,38772,6,10,3,8,5,2,1,0,0,20,2,-999
7154,46,6,421223,6,10,3,2,4,2,2,0,0,40,2,-999
7155,19,2,325217,3,9,3,5,5,2,1,0,0,32,2,-999
7156,64,1,192695,9,3,1,10,1,2,1,0,0,70,21,-999
7157,29,2,239632,3,9,3,7,4,2,2,0,0,40,2,-999
7158,64,2,265661,3,9,1,4,1,2,1,0,0,40,2,-999
7159,49,2,122385,5,14,1,2,1,2,1,0,0,40,2,-999
7160,30,6,184901,2,13,1,2,1,2,1,0,0,40,2,-999
7161,32,2,34066,15,6,1,9,1,5,1,0,0,40,2,-999
7162,43,3,175669,6,10,1,7,6,2,2,0,0,40,2,-999
7163,37,2,189674,2,13,6,2,3,3,2,0,0,40,2,-999
7164,42,2,318947,3,9,2,6,4,2,2,0,0,40,2,-999
7165,35,2,133839,6,10,1,6,1,2,1,0,0,40,2,-999
7166,49,2,125892,3,9,1,8,1,2,1,0,0,40,2,-999
7167,21,2,53306,3,9,3,8,5,2,1,0,0,40,2,-999
7168,21,1,99199,3,9,1,3,1,2,1,0,0,40,2,-999
7169,61,2,136262,3,9,1,2,1,2,1,0,0,50,2,-999
7170,45,2,310260,6,10,1,4,1,2,1,0,0,60,2,-999
7171,66,2,592029,3,9,5,8,4,3,2,0,0,24,2,-999
7172,22,2,125905,6,10,3,1,5,2,1,0,0,40,2,-999
7173,70,2,573446,3,9,1,3,1,2,1,1455,0,40,2,-999
7174,46,2,343579,2,13,1,3,1,2,1,0,0,77,2,-999
7175,41,4,160893,12,1,3,9,5,2,2,0,0,30,2,-999
7176,44,2,239876,2,13,2,1,3,3,1,0,0,40,2,-999
7177,24,2,41356,6,10,3,1,4,2,2,0,0,40,2,-999
7178,42,6,884434,6,10,6,1,3,3,2,0,0,40,2,-999
7179,37,2,421633,13,11,2,9,3,3,2,0,0,40,2,-999
7180,38,2,175232,3,9,2,6,4,2,1,0,0,45,2,-999
7181,36,1,186934,6,10,1,8,1,2,1,0,0,55,2,-999
7182,30,4,303485,6,10,3,4,3,3,2,0,0,40,2,-999
7183,31,2,75755,2,13,3,1,4,2,1,0,0,50,2,-999
7184,40,5,248476,1,15,1,1,1,2,1,0,0,50,2,-999
7185,21,2,212619,13,11,3,6,5,2,1,0,0,40,2,-999
7186,26,2,136226,3,9,3,3,5,2,1,0,0,40,2,-999
7187,36,2,41017,6,10,1,2,1,2,1,0,0,52,2,-999
7188,24,2,70261,3,9,3,5,5,2,1,0,0,40,2,-999
7189,31,2,198751,2,13,3,3,4,1,1,0,0,40,3,-999
7190,48,2,117849,6,10,1,1,1,2,1,0,0,40,2,-999
7191,26,2,285004,2,13,3,2,4,1,1,0,0,35,31,-999
7192,27,2,151382,14,4,2,6,3,2,1,0,974,40,2,-999
7193,52,3,53905,3,9,2,7,4,2,2,0,0,40,2,-999
7194,31,2,32406,6,10,1,2,6,2,2,0,0,40,2,-999
7195,47,4,193012,5,14,2,13,4,3,1,0,0,50,2,-999
7196,25,2,125082,3,9,3,9,5,3,2,0,0,40,2,-999
7197,64,6,194894,4,16,3,1,4,2,2,4787,0,40,2,-999
7198,28,2,282398,6,10,6,11,3,2,1,0,0,40,2,-999
7199,23,2,393248,6,10,3,7,5,2,1,0,0,40,2,-999
7200,30,2,104223,3,9,3,5,3,3,2,0,0,32,2,-999
7201,34,1,227540,2,13,1,8,1,1,1,0,0,60,1,-999
7202,49,4,170846,5,14,2,2,4,2,2,0,0,40,2,-999
7203,44,6,128586,2,13,3,10,4,2,1,0,0,40,2,-999
7204,54,2,170562,6,10,1,2,1,2,1,0,0,48,2,-999
7205,24,2,270075,2,13,1,7,6,2,2,0,0,50,2,-999
7206,34,1,108247,1,15,1,1,1,2,1,0,0,55,2,-999
7207,54,2,188186,3,9,3,5,2,2,2,0,0,20,39,-999
7208,32,2,127895,6,10,3,2,3,3,2,0,0,35,2,-999
7209,43,2,336513,6,10,1,2,1,2,1,0,1902,40,2,-999
7210,37,2,39606,13,11,2,8,3,2,2,0,0,40,2,-999
7211,37,2,132879,3,9,1,2,1,2,1,0,0,40,2,-999
7212,49,2,274720,3,9,1,3,1,3,1,0,0,40,2,-999
7213,28,4,185647,6,10,1,13,1,2,1,0,0,48,2,-999
7214,64,2,208862,3,9,1,1,1,2,1,0,0,50,2,-999
7215,23,2,143062,3,9,3,8,5,2,1,0,0,40,2,-999
7216,19,2,255176,3,9,3,7,5,2,2,0,0,20,2,-999
7217,39,2,201410,3,9,1,9,1,2,1,0,0,40,2,-999
7218,29,2,74784,3,9,1,4,1,2,1,0,0,70,2,-999
7219,51,2,392286,3,9,1,4,1,2,1,0,0,40,2,-999
7220,40,2,173607,15,6,1,4,1,2,1,0,0,40,2,-999
7221,47,2,148995,5,14,1,2,1,2,1,0,0,65,2,-999
7222,36,2,365739,3,9,3,6,4,2,1,0,0,40,2,-999
7223,34,2,123084,7,7,1,6,5,2,2,0,0,40,2,-999
7224,69,2,262352,6,10,1,1,1,2,1,0,0,32,2,-999
7225,47,2,232628,3,9,1,3,1,3,1,0,0,40,2,-999
7226,32,2,226535,3,9,3,3,4,2,1,0,0,40,2,-999
7227,33,5,182714,2,13,3,1,4,2,2,0,0,40,2,-999
7228,18,1,87169,3,9,3,10,5,1,1,0,0,40,2,-999
7229,20,2,223921,8,8,3,6,5,2,2,0,0,40,2,-999
7230,76,2,70697,14,4,5,5,4,2,2,0,0,25,2,-999
7231,39,2,257250,3,9,2,3,4,2,1,0,0,60,2,-999
7232,35,5,65624,2,13,1,2,1,2,1,0,0,50,2,-999
7233,58,2,112945,13,11,1,2,1,2,1,0,0,40,2,-999
7234,48,2,265192,3,9,1,3,1,2,1,0,0,45,2,-999
7235,42,1,99185,2,13,1,3,1,2,1,0,0,50,2,-999
7236,61,2,197286,11,5,1,3,1,2,1,0,0,40,2,-999
7237,38,2,108907,3,9,2,3,4,2,1,0,0,40,2,-999
7238,55,4,88856,14,4,3,5,3,3,2,0,0,40,2,-999
7239,59,2,530099,6,10,1,3,1,2,1,0,1887,55,2,-999
7240,50,2,156008,7,7,1,1,5,3,2,0,0,40,2,-999
7241,37,2,148581,3,9,1,4,1,2,1,0,0,50,2,-999
7242,34,2,207668,6,10,1,9,1,2,1,0,1887,40,2,-999
7243,24,2,315877,6,10,3,8,4,2,1,0,0,25,2,-999
7244,46,4,138107,5,14,1,2,1,2,1,0,1902,60,2,-999
7245,39,2,318416,15,6,6,5,5,3,2,0,0,12,2,-999
7246,41,2,70092,6,10,2,7,3,2,2,0,0,38,2,-999
7247,25,2,153932,7,7,1,3,5,2,1,2580,0,30,2,-999
7248,44,2,146908,3,9,1,1,1,2,1,0,0,40,2,-999
7249,43,2,111949,3,9,1,5,6,2,2,0,0,35,2,-999
7250,20,2,36235,10,12,3,7,4,2,2,0,0,40,2,-999
7251,23,2,160398,6,10,4,9,3,2,1,0,0,40,2,-999
7252,21,2,20728,3,9,3,8,5,2,2,4101,0,40,2,-999
7253,25,2,129784,6,10,3,5,5,2,2,0,0,40,2,-999
7254,43,2,128212,9,3,1,6,6,1,2,0,0,40,3,-999
7255,60,2,121319,14,4,1,6,1,2,1,3137,0,40,24,-999
7256,27,2,176683,6,10,3,1,5,2,1,0,1719,40,2,-999
7257,56,2,212864,2,13,1,1,1,2,1,0,0,40,2,-999
7258,29,2,128666,3,9,1,3,1,2,1,0,0,40,2,-999
7259,41,2,190885,3,9,6,5,3,2,2,0,0,40,5,-999
7260,49,2,87928,13,11,1,3,1,2,1,5013,0,40,2,-999
7261,45,2,243743,2,13,1,2,1,2,1,0,0,60,2,-999
7262,58,2,365511,6,10,2,6,4,4,1,0,0,40,5,-999
7263,43,2,102180,5,14,1,2,1,2,1,0,0,50,2,-999
7264,41,2,268183,1,15,1,1,1,2,1,0,0,45,2,-999
7265,52,2,145333,2,13,2,8,4,2,1,0,0,60,2,-999
7266,32,2,857532,3,9,3,6,5,3,1,0,0,40,2,-999
7267,23,2,205865,2,13,3,2,5,2,1,0,0,28,2,-999
7268,44,3,469454,13,11,1,13,1,2,1,7298,0,48,2,-999
7269,47,2,171751,3,9,2,8,4,2,2,0,0,40,2,-999
7270,28,2,206889,3,9,2,3,4,2,1,0,0,40,2,-999
7271,30,2,287092,3,9,2,2,4,2,2,2354,0,40,2,-999
7272,44,2,68748,6,10,1,8,1,2,1,0,0,48,2,-999
7273,29,2,182521,3,9,3,3,4,5,1,0,0,40,2,-999
7274,40,1,280433,2,13,1,3,1,2,1,0,0,50,2,-999
7275,32,2,180296,6,10,2,7,3,2,2,0,0,40,2,-999
7276,46,2,205100,13,11,1,2,1,2,1,0,0,48,2,-999
7277,37,1,268598,2,13,1,2,1,4,1,7298,0,50,32,-999
7278,37,1,198841,7,7,1,4,1,2,1,0,0,40,2,-999
7279,53,2,303462,3,9,1,6,1,2,1,0,0,30,2,-999
7280,48,2,289517,6,10,3,1,4,2,1,0,0,35,2,-999
7281,29,2,196564,3,9,1,7,1,2,1,0,0,40,2,-999
7282,43,2,238287,15,6,3,6,4,3,1,0,0,40,2,-999
7283,22,2,67234,3,9,3,8,4,2,1,0,0,60,2,-999
7284,57,2,308861,6,10,6,8,4,2,2,0,0,40,2,-999
7285,49,2,180899,5,14,2,2,3,2,1,0,1755,45,2,-999
7286,42,2,236021,3,9,1,3,1,2,1,0,0,40,2,-999
7287,45,2,273435,3,9,1,3,1,2,1,0,0,40,2,-999
7288,38,4,172855,2,13,1,1,6,3,2,0,1887,40,2,-999
7289,21,2,221418,3,9,3,5,5,2,2,0,0,40,2,-999
7290,48,1,259412,1,15,1,8,1,2,1,0,0,20,2,-999
7291,45,1,144086,7,7,1,3,1,2,1,0,0,50,2,-999
7292,56,2,176079,3,9,1,7,6,2,2,15024,0,24,2,-999
7293,31,2,393357,11,5,1,9,1,3,1,0,0,48,2,-999
7294,57,2,195820,3,9,1,6,1,2,1,0,0,40,2,-999
7295,22,2,136230,3,9,3,7,5,2,1,0,0,40,2,-999
7296,20,2,84375,3,9,1,1,6,2,2,0,0,45,2,-999
